gene_id,Ht_1,Ht_2,Ht_3,St_1,St_2,St_3
ENSAPEG00000013860.1,6.36857,4.30858,4.44191,5.25447,5.84831,6.81734
ENSAPEG00000013861.1,4.53618,1.23574,2.11173,0,2.95333,1.8347
ENSAPEG00000013862.1,0.718723,0.660617,1.24177,0.881932,1.02047,1.25185
ENSAPEG00000013863.1,58.5482,46.367599999999996,65.3318,36.4019,70.6409,64.6726
ENSAPEG00000013864.1,2.40864,1.95605,2.12402,0,2.3206,2.10343
ENSAPEG00000013865.1,16.424,6.8278,22.8178,14.0129,17.9614,23.876
ENSAPEG00000013866.1,0.415017,0.126643,0,0,0.234637,0.362772
ENSAPEG00000013867.1,25.275,16.4626,18.2152,14.7862,16.481,21.6606
ENSAPEG00000013868.1,4.13939,8.72727,3.57257,4.57257,5.67741,8.71875
ENSAPEG00000013869.1,48.1847,41.0509,34.1005,42.5533,54.7037,48.2933
ENSAPEG00000013870.1,0.0627152,0.0213028,0,0,0.0295832,0.032905
ENSAPEG00000013871.1,5.46793,5.234411000000001,5.9131800000000005,4.01737,5.23934,5.967169999999999
ENSAPEG00000013872.1,5.74392,2.70969,5.26169,11.2496,3.18317,3.82076
ENSAPEG00000013873.1,1.63474,1.06124,0.850108,0.452468,1.35176,1.30515
ENSAPEG00000013874.1,65.01826,62.39795,53.20131,61.35248,65.08083,72.03703
ENSAPEG00000013875.1,12.2419,12.1269,15.7181,5.59174,9.5139,8.96887
ENSAPEG00000013876.1,0,0,0,0,0,0
ENSAPEG00000013877.1,1.69517,0.621851,0,0,0.785826,0
ENSAPEG00000013878.1,0.652231,0.492574,0.382812,0.611564,0.422312,0.984247
ENSAPEG00000013879.1,43.1144,50.2016,45.23,44.635,44.4469,54.7661
ENSAPEG00000013880.1,3.12837,4.86953,23.9694,294.82,353.719,536.661
ENSAPEG00000013881.1,13.37049,10.49493,13.077,10.0767294,15.962060000000001,15.244250000000001
ENSAPEG00000013882.1,1.2288,0.957401,0.952572,0,1.08098,0.911754
ENSAPEG00000013883.1,4.81168,5.38856,0,15.9194,4.50868,8.22878
ENSAPEG00000013884.1,20.0545,14.106,16.97,9.90496,18.8233,23.2899
ENSAPEG00000013885.1,0.509652,0.52712,0.978317,0,0.777784,0.589922
ENSAPEG00000013886.1,4.28437,4.11146,2.0274,8.6947,4.1362,3.44533
ENSAPEG00000013887.1,12.6249,11.6543,11.4878,12.6692,14.6131,14.3489
ENSAPEG00000013888.1,524.069,122.062,205.694,477.956,119.939,149.028
ENSAPEG00000013889.1,24.9045,22.2051,19.4225,26.1991,25.6734,25.1896
ENSAPEG00000013890.1,0,3.08935,2.11173,16.9593,2.62518,4.58674
ENSAPEG00000013891.1,5.08306,8.69355,5.18096,7.78886,6.43762,7.90893
ENSAPEG00000013892.1,6.31891,5.63038,4.92421,6.29302,6.28801,6.76295
ENSAPEG00000013893.1,15.1164,11.6996,7.1432,15.3248,20.3229,11.0553
ENSAPEG00000013894.1,7.14818,8.73406,10.19342,7.766299999999999,9.42175,8.8033
ENSAPEG00000013895.1,8.05818,7.59191,8.10517,5.40026,10.9095,7.45742
ENSAPEG00000013896.1,0.497403,0.498755,1.53482,3.28429,0.464042,1.04039
ENSAPEG00000013897.1,17.1633,14.4471,14.2816,20.6172,12.4847,17.3466
ENSAPEG00000013898.1,0.976808,12.7838,1.21508,0,1.05757,8.63843
ENSAPEG00000013899.1,92.1036,86.8134,93.5773,53.9679,88.6563,60.7869
ENSAPEG00000013900.1,11.859183999999999,10.239,9.3627,7.24807,14.13753,13.1074
ENSAPEG00000013901.1,28.8276,8.54176,31.2575,24.4866,56.1472,22.8585
ENSAPEG00000013902.1,17.4594,19.021748,22.53,12.0019,30.1417,20.423858999999997
ENSAPEG00000013903.1,42.425,19.2137,69.1585,22.8231,39.1273,20.0204
ENSAPEG00000013904.1,60.94685,55.81171,53.717,68.1762,66.55822,63.76896
ENSAPEG00000013905.1,21.616410000000002,13.66394,19.64637,20.22336,20.416580000000003,23.06606
ENSAPEG00000013906.1,10.846995,9.85854,10.40080382897,10.182569284000001,13.23103,11.45796
ENSAPEG00000013907.1,325.893,5.91658,21.227,578.36,33.2159,23.6203
ENSAPEG00000013908.1,54.7582,71.5857,67.9279,28.0911,61.5292,64.928
ENSAPEG00000013909.1,356.518,26.7398,66.787,456.1,91.0678,85.0081
ENSAPEG00000013910.1,0,3.62801,0,0,2.53383,4.4974
ENSAPEG00000013911.1,9.782,9.15456,9.06599,7.08955,12.497,13.2126
ENSAPEG00000013912.1,58.1252,35.5943,51.0375,45.1648,63.2638,55.3273
ENSAPEG00000013913.1,0.112414,0.247093,0,0,0.475834,0.157131
ENSAPEG00000013914.1,10.3339,12.4378,7.02762,5.62533,7.64334,13.7196
ENSAPEG00000013915.1,9.08172,11.6327,10.366,10.4552,11.8022,12.6898
ENSAPEG00000013916.1,1.795422,2.400031,0.458776,1.79772,2.7571380000000003,1.936226
ENSAPEG00000013917.1,122.50994,173.1935,122.76729999999999,107.245,134.98262,176.9768
ENSAPEG00000013918.1,0.574722,1.58098,1.30292,0.693786,1.80024,1.14243
ENSAPEG00000013919.1,61.216306,40.996139,48.573,78.8116,58.136831,66.67610900000001
ENSAPEG00000013920.1,20.7841,17.0932,22.4693,13.3422,14.444,18.0206
ENSAPEG00000013921.1,0.532525,0.224685,0,0,0.437763,0.220072
ENSAPEG00000013922.1,5.88936,3.75149,6.85917,1.62607,3.7486,4.994
ENSAPEG00000013923.1,321.963,107.969,220.652,124.147,71.9351,86.1045
ENSAPEG00000013924.1,15.58081,14.575456,21.20026,12.85831,17.382849999999998,18.497303000000002
ENSAPEG00000013925.1,1.02715,0.257355,0,3.39132,0.59874,1.20831
ENSAPEG00000013926.1,0,0,0,0,0,0
ENSAPEG00000013927.1,3.10853,3.82993,2.00508,0.785384,3.04933,3.89053
ENSAPEG00000013928.1,2.83942,1.42615,1.54272,0.920402,1.99945,1.62448
ENSAPEG00000013929.1,7.900350112908001,4.764767,1.9291,19.76214,6.95915,13.8851
ENSAPEG00000013930.1,2.395838,1.6727379999999998,2.84717,2.52592,2.08394,2.1812139999999998
ENSAPEG00000013931.1,15.4123,11.8287,12.0491,9.19668,11.7743,17.131
ENSAPEG00000013932.1,438.088721,113.189735,174.038,425.08594999999997,148.64472600000002,145.478588
ENSAPEG00000013933.1,1.63531,1.41981,2.03302,1.44539,1.07698,2.13357
ENSAPEG00000013934.1,3.98607,6.58295,4.0295,7.15243,7.49956,8.68733
ENSAPEG00000013935.1,18.6503,24.0005,14.4273,10.2784,13.7304,33.1112
ENSAPEG00000013936.1,20.3591,24.7676,42.0281,0,20.4189,23.6284
ENSAPEG00000013937.1,16.69344,10.73091,16.8382,3.373,7.32454,11.248819999999998
ENSAPEG00000013938.1,0,0,0,0,0,0.494253
ENSAPEG00000013939.1,43.8461,23.2419,30.6094,38.5959,39.8888,25.2064
ENSAPEG00000013940.1,33.3918,23.2535,41.2428,53.356,37.403,23.5671
ENSAPEG00000013941.1,10.498,6.38533,13.2613,6.30456,7.57409,7.11346
ENSAPEG00000013942.1,2.777561,3.57886,2.47816,1.1693,1.8107670000000002,2.721277
ENSAPEG00000013943.1,5.376965,4.022431,8.367757883800001,1.55004,5.752740999999999,5.49344
ENSAPEG00000013944.1,0.949692,0.892286,0.956036,0,0.897663,0.777368
ENSAPEG00000013945.1,2.49201,2.21072,3.82264,1.62794,2.75926,2.66613
ENSAPEG00000013946.1,1.09172,0.453324,0.766623,0,0.494421,0.708324
ENSAPEG00000013947.1,9.42631,8.69515,8.54653,14.6438,15.2358,9.13216
ENSAPEG00000013948.1,4.80419,4.69556,4.81799,3.50821,4.99143,4.9891
ENSAPEG00000013949.1,26.6143,14.8814,17.8246,17.6768,20.9098,20.4417
ENSAPEG00000013950.1,696.6741000000001,270.1689,476.048,506.704,324.7997,286.30600000000004
ENSAPEG00000013951.1,8.623521,7.114365,8.71498,7.59028,9.392333,8.703405
ENSAPEG00000013952.1,22.29,16.5698,21.3622,14.1435,14.6046,20.9828
ENSAPEG00000013953.1,17.6066,4.91331,26.0621,26.9143,23.9814,18.4022
ENSAPEG00000013954.1,8.28656,6.991007,12.74342852,9.3639183,8.789852,9.453462
ENSAPEG00000013955.1,6.4197,6.59272,5.66954,9.94505,6.1355,8.07589
ENSAPEG00000013956.1,53.0246,38.539,52.3667,27.5474,52.0425,42.0859
ENSAPEG00000013957.1,11.5232,9.57032,14.101,10.7213,16.8091,15.4541
ENSAPEG00000013958.1,708.721252,427.020884,495.76599999999996,950.477,692.8838307,508.9456475
ENSAPEG00000013959.1,14.6945,16.0843,14.3551,11.6485,15.4997,19.1145
ENSAPEG00000013960.1,2.83944,1.25435,0,0,2.2076,2.44223
ENSAPEG00000013961.1,2.110575,1.0917320000000001,1.7299900020325598,0.977501,0.974481,1.4423914
ENSAPEG00000013962.1,1.34246,1.59021,0.642095,0,0.728917,1.11887
ENSAPEG00000013963.1,1.04851,1.64548,3.24767,2.31264,1.63774,1.58582
ENSAPEG00000013964.1,10.0599,9.97642,11.0668,12.6814,10.3567,12.2953
ENSAPEG00000013965.1,11.1803,9.436777999999999,10.9935,9.76146,10.1595,12.884341
ENSAPEG00000013967.1,895.581,490.745,493.99,411.967,347.868,497.72
ENSAPEG00000013968.1,0,0,0,0,0,0
ENSAPEG00000013969.1,0.439036,0.658037,1.82276,0.971086,0.379442,0.754887
ENSAPEG00000013970.1,0,0,19.8195,0,0,0
ENSAPEG00000013971.1,20.6874,12.2731,9.74779,10.4831,9.62493,17.8749
ENSAPEG00000013972.1,5.37372,4.16337,7.45549,7.60395,5.90438,5.98701
ENSAPEG00000013973.1,95.9989,50.2074,110.061,161.323,85.4762,64.3445
ENSAPEG00000013974.1,4.80549,2.58653,2.55667,3.62816,3.5235,3.83235
ENSAPEG00000013975.1,4.82006,4.94832,2.49357,0,3.89927,4.86391
ENSAPEG00000013976.1,14.1907,11.9006,15.5522,9.64605,13.9744,13.0854
ENSAPEG00000013978.1,0.0713691,0.121325,0.410449,0,0.0707891,0.25407
ENSAPEG00000013979.1,7.59847,5.07627,37.2228,20.2255,8.16367,7.51406
ENSAPEG00000013980.1,1.65969,1.73972,2.13429,0.648845,1.72403,1.8785
ENSAPEG00000013981.1,0.329567,0.109639,4.0548,0,0,0.401956
ENSAPEG00000013982.1,1.99689,2.64761,2.08155,0,2.00566,2.20675
ENSAPEG00000013983.1,4.34255,2.05232,1.3841,2.95229,2.98522,2.82104
ENSAPEG00000013984.1,59.0995,48.3187,41.0546,0,37.6038,43.9078
ENSAPEG00000013985.1,8.90724,6.35107,21.6373,24.9515,14.7124,14.2054
ENSAPEG00000013986.1,8.056,5.74654,6.41199,3.93643,5.97615,6.99518
ENSAPEG00000013987.1,13.6103,14.7858,19.6768,10.6326,25.7264,17.3923
ENSAPEG00000013988.1,8.92547,8.45347,4.83034,6.53013,7.80502,7.743220999999999
ENSAPEG00000013989.1,183.648,116.698,165.158,106.777,105.285,114.788
ENSAPEG00000013990.1,28.9381,5.78311,7.95114,19.8357,10.1224,11.5865
ENSAPEG00000013991.1,3.90677,3.50135,3.28227,0,2.88146,4.00392
ENSAPEG00000013992.1,0.7083,0.108829,0,0,0,0.0881654
ENSAPEG00000013993.1,0.851573,0.372434,0,0,1.1176,0.921469
ENSAPEG00000013994.1,3.12463,1.6026,0,0,3.00767,3.82417
ENSAPEG00000013995.1,12.5016,12.7488,12.9294,8.11806,13.2073,14.3865
ENSAPEG00000013996.1,0.836617,0.355732,0,3.34505,0.292362,0.718582
ENSAPEG00000013997.1,12.1626,7.08016,7.46759,11.1359,8.17461,11.2624
ENSAPEG00000013998.1,2.67485,1.36167,3.13899,14.0422,7.19785,7.1302
ENSAPEG00000013999.1,6.95062,6.47192,4.54627,0.645493,5.69083,7.35513
ENSAPEG00000014000.1,294.238,79.4163,147.795,149.128,102.066,113.426
ENSAPEG00000014001.1,13.7703,9.19138,13.4117,8.16665,13.8503,9.9855
ENSAPEG00000014002.1,3.398177,3.084815,1.42506,0,2.947837,2.140329
ENSAPEG00000014003.1,1.75573,0.589365,0,0,0.639124,0.544495
ENSAPEG00000014004.1,8.43988,11.2421,8.65018,0,15.9123,15.9616
ENSAPEG00000014005.1,6.03546,4.93168,6.93698,4.36256,5.79021,5.99315
ENSAPEG00000014006.1,6.35179,1.79147,3.93809,6.30719,3.72399,2.13447
ENSAPEG00000014007.1,317.217,7.26434,376.03,261.848,469.225,56.6887
ENSAPEG00000014008.1,14.3577,5.1012,26.1386,27.8852,29.4941,14.7241
ENSAPEG00000014009.1,4.60543,3.402944,3.8879,4.1658,5.224164999999999,4.227936
ENSAPEG00000014010.1,13.2556,19.3301,19.2777,19.7836,19.8944,18.6162
ENSAPEG00000014011.1,1.15887,0.800551,0,0,0.790266,0.892596
ENSAPEG00000014012.1,33.0389,26.5102,27.9979,34.4323,37.5188,30.7119
ENSAPEG00000014013.1,33.2239,25.76,25.9329,28.9639,31.6296,34.2948
ENSAPEG00000014014.1,166.753,158.786,164.006,190.659,216.121,194.568
ENSAPEG00000014015.1,4.55971,3.02042,7.39767,2.62909,4.8523,3.51673
ENSAPEG00000014016.1,0.747742,0.545591,1.11089,0.473035,0.908444,0.728978
ENSAPEG00000014017.1,16.589,16.7716,32.201,9.39455,22.3502,15.3712
ENSAPEG00000014018.1,7.65201,7.46412,5.59756,5.70686,7.29938,8.02321
ENSAPEG00000014019.1,3.02474,4.76495,4.61726,0,8.29864,9.15182
ENSAPEG00000014020.1,56.8236,57.2064,33.3233,15.8709,23.7675,47.249
ENSAPEG00000014021.1,8.08253,4.24988,5.83762,6.62793,8.55723,7.98166
ENSAPEG00000014022.1,53.6891,66.0925,78.4934,89.4456,57.263,80.8802
ENSAPEG00000014023.1,17.0397,1.46219,8.98064,11.9926,5.26443,2.72024
ENSAPEG00000014024.1,2.35649,4.75822,3.31328,1.00874,3.00963,2.91075
ENSAPEG00000014025.1,39.1393,30.1397,27.7909,24.3347,29.38,35.0118
ENSAPEG00000014026.1,64.57215000000001,60.372,67.94733000000001,77.8641,67.53213,72.45288
ENSAPEG00000014027.1,21.6787,17.3881,29.847,32.5653,46.9626,31.7121
ENSAPEG00000014028.1,12.872869999999999,9.52734,12.13829,6.28333,8.72439,8.643600000000001
ENSAPEG00000014029.1,6.95501,11.1617,12.0499,9.66739,11.0718,14.0365
ENSAPEG00000014030.1,87.9263,66.93,60.99602,92.30203,79.90503,87.5905
ENSAPEG00000014031.1,8.6182,7.62819,11.4429,6.83923,9.23182,9.44606
ENSAPEG00000014032.1,0.458642,1.65964,2.07546,3.35252,0.940063,1.321366
ENSAPEG00000014033.1,14.9468,12.253,18.449,10.0563,11.6599,14.6707
ENSAPEG00000014034.1,0,0.44758,5.07958,5.42969,1.44055,0.787811
ENSAPEG00000014035.1,15.9237,10.6226,11.6772,9.06883,17.151,16.677
ENSAPEG00000014036.1,12.168,8.64366,10.7915,7.2325,10.7136,14.7989
ENSAPEG00000014037.1,6.01408,4.58452,1.94825,4.17508,5.44361,9.37655
ENSAPEG00000014038.1,248.986,120.146,183.542,62.7598,89.9238,98.1769
ENSAPEG00000014039.1,0.385358,0.0970389,0,0,0,0.436976
ENSAPEG00000014040.1,0,0,0,0,0,0
ENSAPEG00000014041.1,1.74848,1.43371,1.97134,1.73045,1.50002,1.68428
ENSAPEG00000014042.1,14.0497,17.1622,15.5342,12.625,11.4192,13.895
ENSAPEG00000014043.1,8.06485,8.04437,10.8378,8.73598,11.911,13.1886
ENSAPEG00000014044.1,7.2157,6.46202,5.55388,7.93545,8.80794,8.22405
ENSAPEG00000014045.1,0.58937093224,0.2699140548845,0.28274526424,0,0.321112330471,0.470449478
ENSAPEG00000014046.1,0.130666,0.643416,0.435412,0.927798,0.369759,0.5969502999999999
ENSAPEG00000014047.1,35.83572,25.95981,28.985139999999998,31.4276,33.702286,36.647582
ENSAPEG00000014048.1,7.29453,5.14314,5.75305,6.12527,5.93989,7.96564
ENSAPEG00000014049.1,26.0586,15.3306,16.4072,9.13029,18.6781,22.3431
ENSAPEG00000014050.1,2.7442,1.37278,0,0,0,0
ENSAPEG00000014051.1,8.31033,6.22779,8.78123,11.2609,7.75918,7.36831
ENSAPEG00000014052.1,1.52851,2.05484,0,0,2.12541,2.36662
ENSAPEG00000014053.1,1.40624,0.393306,0,0,1.30401,0.43041
ENSAPEG00000014054.1,821.207,944.061,1019.2,744.982,882.806,832.382
ENSAPEG00000014055.1,3.72689,2.32005,5.53987,3.03219,5.69324,4.08224
ENSAPEG00000014056.1,1.03952,1.04043,0.646336,1.37839,0.635898,1.18078
ENSAPEG00000014057.1,0,5.7523800000000005,0,0,0.237778,2.33914
ENSAPEG00000014058.1,0,0.228342,0,0,0.642194,0.477744
ENSAPEG00000014059.1,1.25931,0.6385281,1.309555632,0,0.891279,0.9929840000000001
ENSAPEG00000014060.1,11.5136,9.22737,12.4844,7.77227,12.5235,11.7381
ENSAPEG00000014061.1,4.366215,2.482126,3.22437,2.1283,3.683651,3.934139
ENSAPEG00000014062.1,0.1789,0.080048,0,0.297194,0.0634433,0.12525
ENSAPEG00000014063.1,3.73952,1.74011,2.58345,1.37737,2.34621,1.50666
ENSAPEG00000014064.1,3.91404,3.43839,1.14868,0.611564,4.0441,2.97263
ENSAPEG00000014065.1,6.62634,5.39066,4.18113,6.13804,6.58328,6.96455
ENSAPEG00000014066.1,20.4054,22.625,18.5976,28.9643,30.8463,30.9425
ENSAPEG00000014067.1,7.88953,6.94972,6.8403,6.18824,7.07026,8.89818
ENSAPEG00000014068.1,10.8444,13.6213,11.0793,4.72043,10.8759,13.9611
ENSAPEG00000014069.1,2.62703,1.69381,0.76786,2.64556,1.7266,2.33439
ENSAPEG00000014070.1,11.9115,10.5532,10.7198,10.4407,14.5185,14.8771
ENSAPEG00000014071.1,10.7812666,10.048400470748001,7.7630099999999995,9.0940965144728,10.47334453257,8.546231
ENSAPEG00000014072.1,5.8386,4.28085,5.10838,4.84038,7.51804,6.84093
ENSAPEG00000014073.1,38.7061,30.4271,33.7722,32.5349,47.347,43.6598
ENSAPEG00000014074.1,8.2915300324108,8.36554,10.43204,12.38562,8.649425,10.71776
ENSAPEG00000014075.1,7.02878,5.86999,4.81553,5.93645,6.40948,7.52807
ENSAPEG00000014076.1,1.60212,5.88606,1.7144,1.76887,4.26455,4.38309
ENSAPEG00000014077.1,3067.1257,3399.7477,2846.8127,1950.5953,3116.7846,2703.7047
ENSAPEG00000014078.1,7.73109,3.65443,5.94767,4.24959,6.89789,5.61345
ENSAPEG00000014079.1,1.68444,0.664029,1.13897,0,1.14477,0.132423
ENSAPEG00000014081.1,30.613104,32.376752,34.1051,30.7992,36.987095,30.348823999999997
ENSAPEG00000014082.1,5.40574,4.45351,1.9027,1.35251,4.94399,4.5294498999999995
ENSAPEG00000014083.1,8.29929,7.58643,7.9893,4.64821,7.30991,8.12793
ENSAPEG00000014084.1,6.83442,4.16275,4.69276,0.768975,6.01228,7.81057
ENSAPEG00000014085.1,1.17169,0.625682,0,0,1.26265,0.625863
ENSAPEG00000014086.1,9.29305,6.89902,8.8523,5.38788,11.2128,9.93118
ENSAPEG00000014087.1,9.95169,6.17567,8.83694,8.69921,5.77034,5.88402
ENSAPEG00000014088.1,10.0986,11.8178,5.23214,15.3429,9.35475,11.581
ENSAPEG00000014090.1,5.12562,36.0383,0,0,14.9655,27.686
ENSAPEG00000014091.1,33.1115,26.855240000000002,28.706390000000003,24.0323,31.94901,30.058201
ENSAPEG00000014092.1,46.2556,25.4326,36.2977,69.6083,32.3208,41.8069
ENSAPEG00000014093.1,5.03588,5.97587,5.56833,4.97078,6.62392,6.73825
ENSAPEG00000014094.1,6.03456,7.286023,6.33409,6.7463,6.1147480000000005,6.7065
ENSAPEG00000014095.1,170.65,182.275,142.832,117.586,166.669,174.336
ENSAPEG00000014096.1,0,0.110182,0,0,0.0613299,0.0684016
ENSAPEG00000014097.1,18.517490000000002,18.05725,21.4683,16.54655,20.91449,20.2618
ENSAPEG00000014099.1,4.99974,4.68033,0,7.33624,5.30405,4.35718
ENSAPEG00000014100.1,22.6845,19.3859,10.4955,25.1816,14.5455,17.6631
ENSAPEG00000014101.1,223.736,161.264,212.436,214.718,287.116,231.57
ENSAPEG00000014102.1,15.1837,12.9013,21.118,9.08419,10.2751,12.1825
ENSAPEG00000014103.1,3.63482,1.25213,4.5018,2.40467,3.23482,2.06128
ENSAPEG00000014104.1,11.2068,20.8856,14.3415,10.1964,12.4037,14.5905
ENSAPEG00000014105.1,11.429015,10.3786827,13.587,6.8428,9.49555,11.0661565
ENSAPEG00000014106.1,33.7856,7.45531,39.8354,33.4044,41.1464,19.537
ENSAPEG00000014107.1,23.485353,21.82231,20.693973999999997,20.36872460359,23.8227,25.437518
ENSAPEG00000014108.1,7.35367,4.939,8.71734,6.18906,9.82645,7.05814
ENSAPEG00000014109.1,6.61393,5.96177,6.78898,1.66805,7.49294,7.78536
ENSAPEG00000014110.1,42.7493,25.5047,30.0297,30.3302,29.3923,40.5187
ENSAPEG00000014111.1,1.47882,1.33887,1.08822,1.98539,2.28353,2.33863
ENSAPEG00000014112.1,15.1296,8.44554,11.1547,16.6828,14.1747,17.4118
ENSAPEG00000014113.1,18.0226,18.7095,14.0048,24.1799,18.1187,20.0767
ENSAPEG00000014114.1,38.01255,21.66166,28.81669,37.48198,33.26027,36.75402
ENSAPEG00000014115.1,2.2477,1.21958,1.42332,1.81866,1.70508,1.60683
ENSAPEG00000014116.1,0.599679,0.407248,0.415092,0.88443,0.345653,0.617573
ENSAPEG00000014117.1,19.52449,14.686250000000001,16.89966,14.736,19.85958,19.94657
ENSAPEG00000014118.1,2.35379,0,0,0,0,2.00346
ENSAPEG00000014119.1,14.622869,10.8343801,12.7834,6.18496,16.2086355,16.7690220114192
ENSAPEG00000014120.1,35.1985,23.7476,25.3417,36.3368,36.9262,45.3856
ENSAPEG00000014121.1,17.3383,18.2981,21.2143,9.50907,14.7751,18.6062
ENSAPEG00000014122.1,7.54592,5.54559,3.91497,3.12899,4.88965,4.94742
ENSAPEG00000014124.1,6.50168,6.67148,6.65341,4.6197,6.91106,6.69979
ENSAPEG00000014125.1,10.9038,12.504,8.47668,6.29626,8.62508,16.8828
ENSAPEG00000014126.1,147.02590999999998,149.58919400000002,165.39170000000001,151.02321999999998,210.4145,146.80601000000001
ENSAPEG00000014127.1,10.212939,7.867735,7.49913,6.690264000000001,11.424000999999999,9.696918
ENSAPEG00000014128.1,101.16168,108.37442999999999,84.783,201.616,97.414394,119.15234
ENSAPEG00000014129.1,2.22129,2.3663,3.58408,2.54375,2.94894,2.46602
ENSAPEG00000014130.1,1.2083,0.510279,0.931414,1.98857,0.496,0.99833
ENSAPEG00000014131.1,43.7665,43.6929,58.9963,54.0765,39.7415,70.6715
ENSAPEG00000014132.1,4.97723,3.97674,6.80981,3.96031,3.27974,4.14051
ENSAPEG00000014133.1,0.49845799999999996,0.3324358,0.373855,0,0.254748,0.500853
ENSAPEG00000014134.1,11.8858,5.98407,11.759,9.19748,10.5026,11.3071
ENSAPEG00000014135.1,13.8286,19.1118,20.3465,15.1067,22.3549,20.6626
ENSAPEG00000014136.1,2.86973,1.30531,0,0,0.333592,3.71862
ENSAPEG00000014137.1,3.48886,4.56919,4.96508,7.08925,4.25219,7.43648
ENSAPEG00000014138.1,178.008,131.2,138.209,182.359,145.845,152.913
ENSAPEG00000014139.1,47.7467,17.2046,41.2456,48.3631,22.7483,28.3138
ENSAPEG00000014140.1,53.8287,75.2418,61.2143,65.3454,93.3962,113.46
ENSAPEG00000014141.1,51.509499999999996,52.102000000000004,48.1573,79.5706,86.4131,80.3303
ENSAPEG00000014142.1,2.57226,1.64674,2.63476,3.05998,2.23072,3.23787
ENSAPEG00000014143.1,1.76272,1.37134,0,0,2.59726,1.79189
ENSAPEG00000014144.1,0.431966,0.746406,0.734963,0.521643,0.148397,0.721458
ENSAPEG00000014145.1,9.38082,10.2654,12.5999,13.4111,14.4235,12.4774
ENSAPEG00000014146.1,15.804183,15.735322,15.6595,20.7125,17.2572337,15.6975013
ENSAPEG00000014147.1,14.3467,9.33735,11.6638,9.03483,13.4862,13.4199
ENSAPEG00000014148.1,8.07522,17.9642,13.1501,20.22543,12.2084,13.6542
ENSAPEG00000014149.1,6.37477,7.38464,5.59113,12.0053,10.7641,13.1238
ENSAPEG00000014150.1,2.565678,3.11042,0,7.52306,2.83239,4.91249
ENSAPEG00000014151.1,3.61009,1.622401,3.42987,0,1.9120309999999998,2.146522
ENSAPEG00000014152.1,2.07018,1.83156,2.91032,4.28546,4.40112,3.62075
ENSAPEG00000014153.1,2.67466,2.35955,4.75324,7.7666,2.56776,3.26081
ENSAPEG00000014154.1,7.00615,4.46521,1.39651,8.96193,4.43548,4.64991
ENSAPEG00000014155.1,9.72975,8.06465,12.9386,11.7872,12.0564,14.319
ENSAPEG00000014156.1,14.158739999999998,11.951170000000001,14.98762,9.21867,12.96786,13.30097
ENSAPEG00000014157.1,1.14728,4.55419,2.03579,0.541863,1.9075,3.00547
ENSAPEG00000014158.1,1.12697,0.249245,0,0,0,0.196102
ENSAPEG00000014159.1,0.633312,0.672851,1.64508,0,0.622738,0.424664
ENSAPEG00000014160.1,23.1224,12.6689,21.7645,18.1752,27.8809,29.2552
ENSAPEG00000014161.1,4.59666,14.9931,10.8846,2.90198,7.46501,12.0861
ENSAPEG00000014162.1,35.253,35.6362,35.92478,40.490899999999996,34.87704,38.777100000000004
ENSAPEG00000014163.1,11.9364,4.50454,14.782,2.42962,16.857,13.0089
ENSAPEG00000014164.1,35.09525,24.9148,20.660919999999997,47.0254,27.98782,42.599869999999996
ENSAPEG00000014165.1,2.55275,3.77033,4.65707,3.97714,4.29846,4.27349
ENSAPEG00000014166.1,23.8231,17.8271,14.7478,36.1884,25.2032,43.2257
ENSAPEG00000014167.1,1.63947,2.08487,0.714513,0,1.44029,1.74339
ENSAPEG00000014168.1,11.5342,6.6301630000000005,11.6231,6.51177,13.1398,9.434059300000001
ENSAPEG00000014169.1,24.5762,20.306,36.994,14.1256,22.3824,30.1457
ENSAPEG00000014170.1,4.00926,3.38661,6.71768,0,2.36851,4.94981
ENSAPEG00000014171.1,5.7218100000000005,3.57486,3.0422919999999998,3.47541,5.609299999999999,5.21474
ENSAPEG00000014172.1,1099.89,812.883,1047.64,1330.9,1213.57,1100.02
ENSAPEG00000014173.1,0.304169,0.362668,0.189847,0.404146,0.31626,0.50036
ENSAPEG00000014174.1,0.36140300000000003,0.4513068,0,0,1.109335,0.6924587
ENSAPEG00000014175.1,11.3904,28.1175,31.036,5.52033,11.9369,19.455
ENSAPEG00000014176.1,7.145060000000001,3.48196,9.06717,6.24371,4.459218,2.97138
ENSAPEG00000014177.1,15.077539999999999,11.30819,15.1404,14.37693,14.684190000000001,14.77121
ENSAPEG00000014178.1,16.5317,21.9319,20.9985,17.9042,18.1193,21.5279
ENSAPEG00000014179.1,29.9831,35.7302,23.8844,32.7535,26.5417,35.8841
ENSAPEG00000014180.1,13.77061,10.42814,9.8209,5.96359,14.47204,14.08859
ENSAPEG00000014181.1,6.90166,3.65347,0,0,3.21097,4.53856
ENSAPEG00000014182.1,15.9154,22.4798,11.0157,9.93034,11.3538,13.9873
ENSAPEG00000014183.1,9.00407,10.5592,5.2916,7.51292,10.5501,14.3336
ENSAPEG00000014184.1,5.0395200000000004,4.2834734999999995,3.8358,4.89944,6.621474999999999,6.41538
ENSAPEG00000014185.1,7.31301,7.6204,7.14963,7.22049,5.56079,8.86311
ENSAPEG00000014186.1,1.19733,0.762579,0.240965,1.02614,1.16769,1.00019
ENSAPEG00000014187.1,45.095092,59.320532,35.3374,25.2784,51.011055000000006,56.878704
